"","business_id","name","user_id","stars.x","Indian","Juice.Bars...Smoothies","Noodles","Salad","Seafood","postal_code","latitude","longitude","attributes.RestaurantsPriceRange2","attributes.WheelchairAccessible","attributes.RestaurantsGoodForGroups","attributes.OutdoorSeating","attributes.RestaurantsAttire","attributes.GoodForKids","attributes.WiFi","attributes.Alcohol","attributes.BusinessParking.garage","attributes.BusinessParking.street","attributes.BusinessParking.validated","attributes.BusinessParking.lot","attributes.BusinessParking.valet","African","American","Arabian","Asian","Bar","Breakfast","British","Central_America","Coffee_Shop","Dessert","Dietary_Restriction","European","Lunch","Mediterranean","Pacific","Pub","Russian","South_American","user_No","restaurant_No"
"17","-050d_XIor1NpCuWkbIVaQ","Amber","OmiZkujTINxkI1GXm8UjNw",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,168,1
"18","-050d_XIor1NpCuWkbIVaQ","Patti","ewgBCrgzFxDPM8sUvHJ1Wg",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,1
"19","-050d_XIor1NpCuWkbIVaQ","Dan","rL1Iozf8bfVKCoBDxhpSBg",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
"20","-050d_XIor1NpCuWkbIVaQ","Ellie","7lAt0PNCCfKp9N4kTIjilQ",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,188,1
"21","-050d_XIor1NpCuWkbIVaQ","Victoria","X0S8RA_UrdO4oLJohTz54w",3,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,257,1
"22","-050d_XIor1NpCuWkbIVaQ","Ben","Uv62h0pkJOK-Utb0gvMXOw",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,274,1
"23","-050d_XIor1NpCuWkbIVaQ","Jason","aB27UBgGJUtDS0L5qzdA0A",2,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,123,1
"24","-050d_XIor1NpCuWkbIVaQ","Susan","XGgL1mTvvD5w6Mc1bRnfdw",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,320,1
"25","-050d_XIor1NpCuWkbIVaQ","Annie","-QCI0pL-_AQnfU3Gyo0ASg",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,321,1
"26","-050d_XIor1NpCuWkbIVaQ","Beth","naGcg_vi336QxcuyvBHSkw",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,342,1
"27","-050d_XIor1NpCuWkbIVaQ","Jackson","i6pCe_ObrsIniB8n1Dp9pA",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,341,1
"28","-050d_XIor1NpCuWkbIVaQ","Tanisha","ilLF-v5PmjEE6zkYnSrE_Q",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,256,1
"29","-050d_XIor1NpCuWkbIVaQ","Pierre Trudeau","mIysRk_cJ5K_BMZ-r06TFw",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,176,1
"30","-050d_XIor1NpCuWkbIVaQ","Tiffany","LMiKP_LoHgSbNtRjrU_yYA",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1
"31","-050d_XIor1NpCuWkbIVaQ","Eric","v-eObkYlpCq8xsVwsvYEzg",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,228,1
"32","-050d_XIor1NpCuWkbIVaQ","Jacqueline","P2sQVHyHmy4WA0I7NI5hWg",3,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,324,1
"33","-050d_XIor1NpCuWkbIVaQ","Melody","-SQeeulHTG1KxM1LbE_Fqw",1,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,1
"34","-050d_XIor1NpCuWkbIVaQ","Bree","ZDLpdzlTdy4ZbBk0nEMabA",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,151,1
"35","-050d_XIor1NpCuWkbIVaQ","Brittany","YfQJbyWHP8BEwWRZqXjvzA",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,181,1
"36","-050d_XIor1NpCuWkbIVaQ","Linda","N7E-CfqdME28dakWdEKNvw",1,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,143,1
"37","-050d_XIor1NpCuWkbIVaQ","Jehnifer","BkuXoVxtC-xA3WTt5X6ixA",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,247,1
"38","-050d_XIor1NpCuWkbIVaQ","Eric","aKhv49qQ1A1MDvGZ-cVh7Q",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,228,1
"39","-050d_XIor1NpCuWkbIVaQ","Lily","oLHr0CBjUkAqvH8-nQ1fRw",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,193,1
"40","-050d_XIor1NpCuWkbIVaQ","Andrea","ZpfTh2L2MIDZwnNZN3TWcA",3,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1
"41","-050d_XIor1NpCuWkbIVaQ","Rebecca","4VmuXuSRhv5UxYUy3tMpiQ",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,286,1
"42","-050d_XIor1NpCuWkbIVaQ","John","anHzk1C0oQRtfuDj74p2RQ",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,1
"43","-050d_XIor1NpCuWkbIVaQ","Sheetal","N4QYc-GnE0RWbXqKna_tug",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185,1
"44","-050d_XIor1NpCuWkbIVaQ","Samantha","JmhVFueYvJe0CsUddwuajw",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,134,1
"45","-050d_XIor1NpCuWkbIVaQ","Rick","b6i0lJga9-e10y1osb2Vww",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,1
"46","-050d_XIor1NpCuWkbIVaQ","Lisa","Jb5VI6q-h0O34EcRRZegwA",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"47","-050d_XIor1NpCuWkbIVaQ","Zach","gn07pRXpaatiwG9pv7RiRA",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,205,1
"48","-050d_XIor1NpCuWkbIVaQ","Andrew","ltjjyX_x4qG3EFTaTq-GkA",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1
"49","-050d_XIor1NpCuWkbIVaQ","Lynn","-_vcdcTeTYp70lNsHrHljA",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,224,1
"50","-050d_XIor1NpCuWkbIVaQ","Dwayne","SRK_sUnvRmMwfexoL_DLQA",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,184,1
"51","-050d_XIor1NpCuWkbIVaQ","Sarabear","0E6g9TnZ7tTnfvUoyaR6Cw",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110,1
"52","-050d_XIor1NpCuWkbIVaQ","Glenn","-RhRXVW9z9fs5zzxhFfnHg",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,270,1
"53","-050d_XIor1NpCuWkbIVaQ","Daniel","TMQkt9KvjRYsP3GhcS2opA",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,360,1
"54","-050d_XIor1NpCuWkbIVaQ","Shon","CbHXrH-CHM8egdKYAxqaPQ",3,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,259,1
"55","-050d_XIor1NpCuWkbIVaQ","Linda","6-46xKhOQChoBOShWjp3Hg",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,143,1
"56","-050d_XIor1NpCuWkbIVaQ","Ali","T1q-4gXtDivFbGrBfW2K8w",2,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157,1
"57","-050d_XIor1NpCuWkbIVaQ","fiddle","sL34sTUw0YbUvymnfrYvYg",2,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,1
"58","-050d_XIor1NpCuWkbIVaQ","Jay","S0X_iRM1lvjU_tbP2b4tRA",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,219,1
"59","-050d_XIor1NpCuWkbIVaQ","Tyger","mzHRaYLoV-lwX79HghP6lw",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,121,1
"60","-050d_XIor1NpCuWkbIVaQ","Cheryl","lEt3f6I5jdZPAIHVERbMPQ",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,199,1
"61","-050d_XIor1NpCuWkbIVaQ","Bri","XNSyl47aXuPsvC5zXm5uhw",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,125,1
"62","-050d_XIor1NpCuWkbIVaQ","Amber","7pi5q0cT60nBNwlHV0wLKQ",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,168,1
"63","-050d_XIor1NpCuWkbIVaQ","Holly","Qjrn5UsK2HBZxx40HYA1iQ",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1
"64","-050d_XIor1NpCuWkbIVaQ","Pk","IRcxlU428HsFYtp1JtiPYA",2,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89,1
"65","-050d_XIor1NpCuWkbIVaQ","Megan","NppvXWEUC-4h6rIs9cmSUA",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,1
"66","-050d_XIor1NpCuWkbIVaQ","Anna","FH9LruCl0I_eVUdIX_o_Aw",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1
"67","-050d_XIor1NpCuWkbIVaQ","Steve","nZRjWnujMl3pzpREUOGMQw",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1
"68","-050d_XIor1NpCuWkbIVaQ","Casaundra","YKNsFxoj6lGR7Sm2do7XSw",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,1
"69","-050d_XIor1NpCuWkbIVaQ","Lori","te9oDpZc6UOlgIWf6WFWKA",3,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114,1
"70","-050d_XIor1NpCuWkbIVaQ","Nicholas","4n0nYiAhMPtVoRbmtpdahg",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,293,1
"71","-050d_XIor1NpCuWkbIVaQ","Jeff","Cc_3BFaRd8PYJXC3QXAFsA",4,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,1
"72","-050d_XIor1NpCuWkbIVaQ","Helaana","HVXF6OwCPI-6zpG-0M5MHg",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,1
"73","-050d_XIor1NpCuWkbIVaQ","kimo","laH5dbH3Dwpov6KBRWzMbA",5,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,348,1
"74","-050d_XIor1NpCuWkbIVaQ","Margaret","ttauTXuRemnMf1SDhMgQZQ",3,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,167,1
"75","-050d_XIor1NpCuWkbIVaQ","Lindsay","kPaqBMv4mU-N80Fzd8vU3A",3,0,0,0,0,0,85004,33.4566960574,-112.072327137,1,TRUE,FALSE,FALSE,"casual",TRUE,"no","none",FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,207,1
